,person_id,player_name,season,round_number,round_pick,overall_pick,draft_type,team_id,team_city,team_name,team_abbreviation,organization,organization_type,player_profile_flag
4479,82417,Larry Spicer,1980,7,6,144,Draft,1610612751,New Jersey,Nets,NJN,Alabama-Birmingham,College/University,0
4480,82570,Paul Anderson,1980,7,7,145,Draft,1610612746,San Diego,Clippers,SDC,Southern California,College/University,0
4481,82533,Charles Naddaff,1980,7,8,146,Draft,1610612754,Indiana,Pacers,IND,Lafayette,College/University,0
4482,82574,Leroy Berry,1980,7,9,147,Draft,1610612739,Cleveland,Cavaliers,CLE,Miami (OH),College/University,0
4483,82589,Gig Sims,1980,7,10,148,Draft,1610612757,Portland,Trail Blazers,POR,California-Los Angeles,College/University,0
4484,82598,Tony Forch,1980,7,11,149,Draft,1610612742,Dallas,Mavericks,DAL,Midwestern State,College/University,0
4485,82467,Bobby Turner,1980,7,12,150,Draft,1610612752,New York,Knicks,NYK,Louisville,College/University,0
4486,82503,Karl Godine,1980,7,13,151,Draft,1610612764,Washington,Bullets,WAS,Stephen F. Austin,College/University,0
4487,82545,Joe Nehls,1980,7,14,152,Draft,1610612745,Houston,Rockets,HOU,Arizona,College/University,0
4488,82522,Alan Zahn,1980,7,15,153,Draft,1610612759,San Antonio,Spurs,SAN,Arkansas,College/University,0
4489,82486,Arnold McDowell,1980,7,16,154,Draft,1610612758,Kansas City,Kings,KCK,Montana State,College/University,0
4490,82558,Ron White,1980,7,17,155,Draft,1610612749,Milwaukee,Bucks,MIL,Furman,College/University,0
4491,82499,Charles Hightower,1980,7,18,156,Draft,1610612737,Atlanta,Hawks,ATL,Dillard,College/University,0
4492,82569,Ron Williams,1980,7,19,157,Draft,1610612756,Phoenix,Suns,PHX,Montana Western,College/University,0
4493,82549,Carl Ervin,1980,7,20,158,Draft,1610612760,Seattle,SuperSonics,SEA,Seattle,College/University,0
4494,82496,Richard Smith,1980,7,21,159,Draft,1610612755,Philadelphia,76ers,PHL,Weber State,College/University,0
4495,82456,Les Hanson,1980,7,22,160,Draft,1610612738,Boston,Celtics,BOS,Virginia Tech,College/University,0
4496,82476,Leroy Loggins,1980,8,1,161,Draft,1610612765,Detroit,Pistons,DET,Fairmont State,College/University,0
4497,82472,Kurt Kanaskie,1980,8,2,162,Draft,1610612744,Golden State,Warriors,GOS,La Salle,College/University,0
4498,82590,Jim Brandon,1980,8,3,163,Draft,1610612762,Utah,Jazz,UTH,St. Peter's,College/University,0
4499,82513,Modzel Greer,1980,8,4,164,Draft,1610612741,Chicago,Bulls,CHI,North Park,College/University,0
4500,82539,Lloyd Terry,1980,8,5,165,Draft,1610612751,New Jersey,Nets,NJN,New Orleans,College/University,0
4501,82577,Jim Ellinghausen,1980,8,6,166,Draft,1610612739,Cleveland,Cavaliers,CLE,Ohio State,College/University,0
4502,82536,Steve Stielper,1980,8,7,167,Draft,1610612754,Indiana,Pacers,IND,James Madison,College/University,0
4503,78271,John Stroeder,1980,8,8,168,Draft,1610612757,Portland,Trail Blazers,POR,Montana,College/University,1
4504,77229,Clarence Kea,1980,8,9,169,Draft,1610612742,Dallas,Mavericks,DAL,Lamar,College/University,1
4505,82505,Rich Valavicious,1980,8,10,170,Draft,1610612764,Washington,Bullets,WAS,Auburn,College/University,0
4506,82466,James Salters,1980,8,11,171,Draft,1610612752,New York,Knicks,NYK,Pennsylvania,College/University,0
4507,82516,Bill Bailey,1980,8,12,172,Draft,1610612759,San Antonio,Spurs,SAN,Texas-Pan American,College/University,0
4508,82541,Rosie Barnes,1980,8,13,173,Draft,1610612745,Houston,Rockets,HOU,Bowling Green,College/University,0
4509,82557,Keith Valentine,1980,8,14,174,Draft,1610612749,Milwaukee,Bucks,MIL,Virginia Union,College/University,0
4510,82564,Jim Conolly,1980,8,15,175,Draft,1610612756,Phoenix,Suns,PHX,La Salle,College/University,0
4511,82548,Al Dutch,1980,8,16,176,Draft,1610612760,Seattle,SuperSonics,SEA,Georgetown,College/University,0
4512,82495,Martin Lemelle,1980,8,17,177,Draft,1610612755,Philadelphia,76ers,PHL,Grambling,College/University,0
4513,82482,Melvin Hooker,1980,8,18,178,Draft,1610612747,Los Angeles,Lakers,LAL,Edinboro,College/University,0
4514,82461,Steve Wright,1980,8,19,179,Draft,1610612738,Boston,Celtics,BOS,Boston University,College/University,0
4515,82475,Terry Dupris,1980,9,1,180,Draft,1610612765,Detroit,Pistons,DET,Huron,College/University,0
4516,82594,Paul Renfro,1980,9,2,181,Draft,1610612762,Utah,Jazz,UTH,Texas-Arlington,College/University,0
4517,77937,Billy Reid,1980,9,3,182,Draft,1610612744,Golden State,Warriors,GOS,San Francisco,College/University,1
4518,82515,Jay Shidler,1980,9,4,183,Draft,1610612741,Chicago,Bulls,CHI,Kentucky,College/University,0
4519,82524,Jim Graziano,1980,9,5,184,Draft,1610612743,Denver,Nuggets,DEN,South Carolina,College/University,0
4520,82540,Barry Young,1980,9,6,185,Draft,1610612751,New Jersey,Nets,NJN,Colorado State,College/University,0
4521,82535,Scott Rogers,1980,9,7,186,Draft,1610612754,Indiana,Pacers,IND,Kenyon,College/University,0
4522,82576,Melvin Crafter,1980,9,8,187,Draft,1610612739,Cleveland,Cavaliers,CLE,Central State (OH),College/University,0
4523,82583,Rich Boucher,1980,9,9,188,Draft,1610612757,Portland,Trail Blazers,POR,Maine,College/University,0
4524,82602,Ken Williams,1980,9,10,189,Draft,1610612742,Dallas,Mavericks,DAL,Houston,College/University,0
4525,82468,Don Wiley,1980,9,11,190,Draft,1610612752,New York,Knicks,NYK,Monmouth,College/University,0
4526,82507,Clinton Wyatt,1980,9,12,191,Draft,1610612764,Washington,Bullets,WAS,Alcorn State,College/University,0
4527,82521,Al Williams,1980,9,13,192,Draft,1610612759,San Antonio,Spurs,SAN,North Texas,College/University,0
4528,82484,Charley Cole,1980,9,14,193,Draft,1610612758,Kansas City,Kings,KCK,Delta State,College/University,0
4529,82560,Del Yarbrough,1980,9,15,194,Draft,1610612749,Milwaukee,Bucks,MIL,Illinois State,College/University,0
4530,82500,Stanley Lamb,1980,9,16,195,Draft,1610612737,Atlanta,Hawks,ATL,Franciscan,College/University,0
4531,82565,Keith French,1980,9,17,196,Draft,1610612756,Phoenix,Suns,PHX,North Park,College/University,0
4532,82418,Jim Tillman,1980,9,18,197,Draft,1610612760,Seattle,SuperSonics,SEA,Eastern Kentucky,College/University,0
4533,82492,Luke Griffin,1980,9,19,198,Draft,1610612755,Philadelphia,76ers,PHL,Saint Joseph's,College/University,0
4534,82458,Brian Jung,1980,9,20,199,Draft,1610612738,Boston,Celtics,BOS,Northwestern,College/University,0
4535,82471,Tim Higgins,1980,10,1,200,Draft,1610612744,Golden State,Warriors,GOS,Nebraska-Kearney,College/University,0
4536,82591,Leroy Coleman,1980,10,2,201,Draft,1610612762,Utah,Jazz,UTH,Middle Tennessee State,College/University,0
4537,82528,Earl Sango,1980,10,3,202,Draft,1610612743,Denver,Nuggets,DEN,Regis (CO),College/University,0
4538,82512,Billy Foster,1980,10,4,203,Draft,1610612741,Chicago,Bulls,CHI,Montana State,College/University,0
4539,82530,John Bates,1980,10,5,204,Draft,1610612754,Indiana,Pacers,IND,West Virginia,College/University,0
4540,82586,Dave Kufeld,1980,10,6,205,Draft,1610612757,Portland,Trail Blazers,POR,Yeshiva,College/University,0
4541,82601,Tom Morgan,1980,10,7,206,Draft,1610612742,Dallas,Mavericks,DAL,Cal State-Fullerton,College/University,0
4542,82508,Don Youman,1980,10,8,207,Draft,1610612764,Washington,Bullets,WAS,Oklahoma State,College/University,0
4543,82465,Gerald Ross,1980,10,9,208,Draft,1610612752,New York,Knicks,NYK,Grand Canyon,College/University,0
4544,82388,Steve Schall,1980,10,10,209,Draft,1610612759,San Antonio,Spurs,SAN,Arkansas,College/University,0
4545,82554,Melvin Crayton,1980,10,11,210,Draft,1610612749,Milwaukee,Bucks,MIL,Alabama State,College/University,0
4546,82563,Randy Carroll,1980,10,12,211,Draft,1610612756,Phoenix,Suns,PHX,Kansas,College/University,0
4547,82552,Kent Williams,1980,10,13,212,Draft,1610612760,Seattle,SuperSonics,SEA,Texas Tech,College/University,0
4548,82493,Joe Hand,1980,10,14,213,Draft,1610612755,Philadelphia,76ers,PHL,King's (PA),College/University,0
4549,82460,John Nolan,1980,10,15,214,Draft,1610612738,Boston,Celtics,BOS,Providence,College/University,0
4550,76016,Mark Aguirre,1981,1,1,1,Draft,1610612742,Dallas,Mavericks,DAL,DePaul,College/University,1
4551,78318,Isiah Thomas,1981,1,2,2,Draft,1610612765,Detroit,Pistons,DET,Indiana,College/University,1
4552,433,Buck Williams,1981,1,3,3,Draft,1610612751,New Jersey,Nets,NJN,Maryland,College/University,1
4553,78610,Al Wood,1981,1,4,4,Draft,1610612737,Atlanta,Hawks,ATL,North Carolina,College/University,1
4554,78423,Danny Vranes,1981,1,5,5,Draft,1610612760,Seattle,SuperSonics,SEA,Utah,College/University,1
4555,78615,Orlando Woolridge,1981,1,6,6,Draft,1610612741,Chicago,Bulls,CHI,Notre Dame,College/University,1
4556,77134,Steve Johnson,1981,1,7,7,Draft,1610612758,Kansas City,Kings,KCK,Oregon State,College/University,1
4557,1472,Tom Chambers,1981,1,8,8,Draft,1610612746,San Diego,Clippers,SDC,Utah,College/University,1
4558,76176,Rolando Blackman,1981,1,9,9,Draft,1610612742,Dallas,Mavericks,DAL,Kansas State,College/University,1
4559,77263,Albert King,1981,1,10,10,Draft,1610612751,New Jersey,Nets,NJN,Maryland,College/University,1
4560,77146,Frank Johnson,1981,1,11,11,Draft,1610612764,Washington,Bullets,WAS,Wake Forest,College/University,1
4561,78369,Kelly Tripucka,1981,1,12,12,Draft,1610612765,Detroit,Pistons,DET,Notre Dame,College/University,1
4562,7,Dan Schayes,1981,1,13,13,Draft,1610612762,Utah,Jazz,UTH,Syracuse,College/University,1
4563,1006,Herb Williams,1981,1,14,14,Draft,1610612754,Indiana,Pacers,IND,Ohio State,College/University,1
4564,77332,Jeff Lamp,1981,1,15,15,Draft,1610612757,Portland,Trail Blazers,POR,Virginia,College/University,1
4565,78395,Darnell Valentine,1981,1,16,16,Draft,1610612757,Portland,Trail Blazers,POR,Kansas,College/University,1
4566,77401,Kevin Loder,1981,1,17,17,Draft,1610612758,Kansas City,Kings,KCK,Alabama State,College/University,1
4567,78348,Ray Tolbert,1981,1,18,18,Draft,1610612751,New Jersey,Nets,NJN,Indiana,College/University,1
4568,77530,Mike McGee,1981,1,19,19,Draft,1610612747,Los Angeles,Lakers,LAL,Michigan,College/University,1
4569,77685,Larry Nance,1981,1,20,20,Draft,1610612756,Phoenix,Suns,PHX,Clemson,College/University,1
4570,175,Alton Lister,1981,1,21,21,Draft,1610612749,Milwaukee,Bucks,MIL,Arizona State,College/University,1
4571,76641,Franklin Edwards,1981,1,22,22,Draft,1610612755,Philadelphia,76ers,PHL,Cleveland State,College/University,1
4572,76230,Charles Bradley,1981,1,23,23,Draft,1610612738,Boston,Celtics,BOS,Wyoming,College/University,1
4573,78418,Jay Vincent,1981,2,1,24,Draft,1610612742,Dallas,Mavericks,DAL,Michigan State,College/University,1
4574,77110,Tracy Jackson,1981,2,2,25,Draft,1610612738,Boston,Celtics,BOS,Notre Dame,College/University,1
4575,82749,Brian Jackson,1981,2,3,26,Draft,1610612757,Portland,Trail Blazers,POR,Utah State,College/University,0
4576,78609,Howard Wood,1981,2,4,27,Draft,1610612762,Utah,Jazz,UTH,Tennessee,College/University,1
4577,76093,Gene Banks,1981,2,5,28,Draft,1610612759,San Antonio,Spurs,SAN,Duke,College/University,1
4578,698,Eddie Johnson,1981,2,6,29,Draft,1610612758,Kansas City,Kings,KCK,Illinois,College/University,1
4579,77904,Ed Rains,1981,2,7,30,Draft,1610612759,San Antonio,Spurs,SAN,South Alabama,College/University,1
4580,76017,Danny Ainge,1981,2,8,31,Draft,1610612738,Boston,Celtics,BOS,Brigham Young,College/University,1
4581,82678,Mike Olliver,1981,2,9,32,Draft,1610612741,Chicago,Bulls,CHI,Lamar,College/University,0
4582,78569,Samuel Williams,1981,2,10,33,Draft,1610612744,Golden State,Warriors,GOS,Arizona State,College/University,1
4583,76868,Ken Green,1981,2,11,34,Draft,1610612743,Denver,Nuggets,DEN,Texas-Pan American,College/University,1
4584,76518,Charlie Davis,1981,2,12,35,Draft,1610612764,Washington,Bullets,WAS,Vanderbilt,College/University,1
4585,76189,Ray Blume,1981,2,13,36,Draft,1610612754,Indiana,Pacers,IND,Oregon State,College/University,1
4586,82697,Al Leslie,1981,2,14,37,Draft,1610612754,Indiana,Pacers,IND,Bucknell,College/University,0
4587,82658,Clyde Bradshaw,1981,2,15,38,Draft,1610612737,Atlanta,Hawks,ATL,DePaul,College/University,0
4588,82636,Harvey Knuckles,1981,2,16,39,Draft,1610612747,Los Angeles,Lakers,LAL,Toledo,College/University,0
4589,82612,Greg Cook,1981,2,17,40,Draft,1610612752,New York,Knicks,NYK,Louisiana State,College/University,0
